GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Shanxi-Coal_1000_DRY-11385,2038,586689,5383,.
Shanxi-Coal_1000_DRY-11385,2043,586689,5383,.
Shanxi-Coal_1000_DRY-11385,2048,586689,5383,.
Shanxi-Coal_1000_DRY-11401,2023,586689,5383,.
Shanxi-Coal_1000_DRY-11401,2028,586689,5383,.
Shanxi-Coal_1000_DRY-11401,2033,586689,5383,.
Shanxi-Coal_1000_DRY-11401,2038,586689,5383,.
Shanxi-Coal_1000_DRY-11401,2043,586689,5383,.
Shanxi-Coal_1000_DRY-11401,2048,586689,5383,.
Shanxi-Coal_1000_DRY-11417,2023,586689,5383,.
Shanxi-Coal_1000_DRY-11417,2028,586689,5383,.
Shanxi-Coal_1000_DRY-11417,2033,586689,5383,.
Shanxi-Coal_1000_DRY-11417,2038,586689,5383,.
Shanxi-Coal_1000_DRY-11417,2043,586689,5383,.
Shanxi-Coal_1000_DRY-11417,2048,586689,5383,.
Shanxi-Coal_1000_DRY-11433,2023,586689,5383,.
Shanxi-Coal_1000_DRY-11433,2028,586689,5383,.
Shanxi-Coal_1000_DRY-11433,2033,586689,5383,.
Shanxi-Coal_1000_DRY-11433,2038,586689,5383,.
Shanxi-Coal_1000_DRY-11433,2043,586689,5383,.
Shanxi-Coal_1000_DRY-11433,2048,586689,5383,.
Shanxi-Coal_1000_RC-11359,2023,578592,5309,.
Shanxi-Coal_1000_RC-11359,2028,578592,5309,.
Shanxi-Coal_1000_RC-11359,2033,578592,5309,.
Shanxi-Coal_1000_RC-11359,2038,578592,5309,.
Shanxi-Coal_1000_RC-11359,2043,578592,5309,.
Shanxi-Coal_1000_RC-11359,2048,578592,5309,.
Shanxi-Coal_1000_RC-11375,2023,578592,5309,.
Shanxi-Coal_1000_RC-11375,2028,578592,5309,.
Shanxi-Coal_1000_RC-11375,2033,578592,5309,.
Shanxi-Coal_1000_RC-11375,2038,578592,5309,.
Shanxi-Coal_1000_RC-11375,2043,578592,5309,.
Shanxi-Coal_1000_RC-11375,2048,578592,5309,.
Shanxi-Coal_1000_RC-11391,2023,578592,5309,.
Shanxi-Coal_1000_RC-11391,2028,578592,5309,.
Shanxi-Coal_1000_RC-11391,2033,578592,5309,.
Shanxi-Coal_1000_RC-11391,2038,578592,5309,.
Shanxi-Coal_1000_RC-11391,2043,578592,5309,.
Shanxi-Coal_1000_RC-11391,2048,578592,5309,.
Shanxi-Coal_1000_RC-11407,2023,578592,5309,.
Shanxi-Coal_1000_RC-11407,2028,578592,5309,.
Shanxi-Coal_1000_RC-11407,2033,578592,5309,.
Shanxi-Coal_1000_RC-11407,2038,578592,5309,.
Shanxi-Coal_1000_RC-11407,2043,578592,5309,.
Shanxi-Coal_1000_RC-11407,2048,578592,5309,.
Shanxi-Coal_1000_RC-11423,2023,578592,5309,.
Shanxi-Coal_1000_RC-11423,2028,578592,5309,.
Shanxi-Coal_1000_RC-11423,2033,578592,5309,.
Shanxi-Coal_1000_RC-11423,2038,578592,5309,.
Shanxi-Coal_1000_RC-11423,2043,578592,5309,.
Shanxi-Coal_1000_RC-11423,2048,578592,5309,.
Shanxi-Coal_100_DRY-ep-296,2003,858743,16514,.
Shanxi-Coal_100_DRY-ep-297,2003,858743,16514,.
Shanxi-Coal_100_DRY-ep-302,1988,858743,16514,.
Shanxi-Coal_100_DRY-ep-303,1987,858743,16514,.
Shanxi-Coal_100_DRY-ep-308,2011,858743,16514,.
Shanxi-Coal_100_DRY-ep-309,2011,858743,16514,.
Shanxi-Coal_100_DRY-ep-310,2003,858743,16514,.
Shanxi-Coal_100_DRY-ep-311,1994,858743,16514,.
Shanxi-Coal_100_DRY-ep-312,1993,858743,16514,.
Shanxi-Coal_100_DRY-ep-315,2012,858743,16514,.
Shanxi-Coal_100_DRY-ep-316,2012,858743,16514,.
Shanxi-Coal_100_DRY-ep-317,2007,858743,16514,.
Shanxi-Coal_100_DRY-ep-318,2007,858743,16514,.
Shanxi-Coal_100_DRY-ep-319,2010,858743,16514,.
Shanxi-Coal_100_DRY-ep-320,2010,858743,16514,.
Shanxi-Coal_100_DRY-ep-321,2006,858743,16514,.
Shanxi-Coal_100_DRY-ep-322,2006,858743,16514,.
Shanxi-Coal_100_DRY-ep-323,2009,858743,16514,.
Shanxi-Coal_100_DRY-ep-324,2009,858743,16514,.
Shanxi-Coal_100_DRY-ep-325,2008,858743,16514,.
Shanxi-Coal_100_DRY-ep-326,2008,858743,16514,.
Shanxi-Coal_100_DRY-ep-327,2008,858743,16514,.
Shanxi-Coal_100_DRY-ep-328,2008,858743,16514,.
Shanxi-Coal_100_DRY-ep-329,2008,858743,16514,.
Shanxi-Coal_100_DRY-ep-330,2008,858743,16514,.
Shanxi-Coal_100_DRY-ep-331,2007,858743,16514,.
Shanxi-Coal_100_DRY-ep-332,2007,858743,16514,.
Shanxi-Coal_100_DRY-ep-333,2006,858743,16514,.
Shanxi-Coal_100_DRY-ep-334,2005,858743,16514,.
Shanxi-Coal_100_DRY-ep-335,2005,858743,16514,.
Shanxi-Coal_100_DRY-ep-336,2006,858743,16514,.
Shanxi-Coal_100_DRY-ep-337,2006,858743,16514,.
Shanxi-Coal_100_DRY-ep-338,2012,858743,16514,.
Shanxi-Coal_100_DRY-ep-339,2012,858743,16514,.
Shanxi-Coal_100_DRY-ep-348,2015,858743,16514,.
Shanxi-Coal_100_OT-ep-298,1991,805257,15486,.
Shanxi-Coal_100_OT-ep-299,1990,805257,15486,.
Shanxi-Coal_100_OT-ep-300,1990,805257,15486,.
Shanxi-Coal_100_OT-ep-301,1989,805257,15486,.
Shanxi-Coal_100_RC-ep-304,1986,805257,15486,.
Shanxi-Coal_100_RC-ep-305,1985,805257,15486,.
Shanxi-Coal_100_RC-ep-306,1984,805257,15486,.
Shanxi-Coal_100_RC-ep-307,1984,805257,15486,.
Shanxi-Coal_100_RC-ep-313,2008,805257,15486,.
Shanxi-Coal_100_RC-ep-314,2008,805257,15486,.
Shanxi-Coal_100_RC-ep-344,2000,805257,15486,.
Shanxi-Coal_100_RC-ep-345,2000,805257,15486,.
Shanxi-Coal_100_RC-ep-346,1996,805257,15486,.
Shanxi-Coal_100_RC-ep-347,1995,805257,15486,.
Shanxi-Coal_300_DRY-11373,2023,651486,6264,.
Shanxi-Coal_300_DRY-11373,2028,651486,6264,.
Shanxi-Coal_300_DRY-11373,2033,651486,6264,.
Shanxi-Coal_300_DRY-11373,2038,651486,6264,.
Shanxi-Coal_300_DRY-11373,2043,651486,6264,.
Shanxi-Coal_300_DRY-11373,2048,651486,6264,.
Shanxi-Coal_300_DRY-11389,2023,651486,6264,.
Shanxi-Coal_300_DRY-11389,2028,651486,6264,.
Shanxi-Coal_300_DRY-11389,2033,651486,6264,.
Shanxi-Coal_300_DRY-11389,2038,651486,6264,.
Shanxi-Coal_300_DRY-11389,2043,651486,6264,.
Shanxi-Coal_300_DRY-11389,2048,651486,6264,.
Shanxi-Coal_300_DRY-11405,2023,651486,6264,.
Shanxi-Coal_300_DRY-11405,2028,651486,6264,.
Shanxi-Coal_300_DRY-11405,2033,651486,6264,.
Shanxi-Coal_300_DRY-11405,2038,651486,6264,.
Shanxi-Coal_300_DRY-11405,2043,651486,6264,.
Shanxi-Coal_300_DRY-11405,2048,651486,6264,.
Shanxi-Coal_300_DRY-11421,2023,651486,6264,.
Shanxi-Coal_300_DRY-11421,2028,651486,6264,.
Shanxi-Coal_300_DRY-11421,2033,651486,6264,.
Shanxi-Coal_300_DRY-11421,2038,651486,6264,.
Shanxi-Coal_300_DRY-11421,2043,651486,6264,.
Shanxi-Coal_300_DRY-11421,2048,651486,6264,.
Shanxi-Coal_300_DRY-11437,2023,651486,6264,.
Shanxi-Coal_300_DRY-11437,2028,651486,6264,.
Shanxi-Coal_300_DRY-11437,2033,651486,6264,.
Shanxi-Coal_300_DRY-11437,2038,651486,6264,.
Shanxi-Coal_300_DRY-11437,2043,651486,6264,.
Shanxi-Coal_300_DRY-11437,2048,651486,6264,.
Shanxi-Coal_300_RC-11363,2023,630091,6059,.
Shanxi-Coal_300_RC-11363,2028,630091,6059,.
Shanxi-Coal_300_RC-11363,2033,630091,6059,.
Shanxi-Coal_300_RC-11363,2038,630091,6059,.
Shanxi-Coal_300_RC-11363,2043,630091,6059,.
Shanxi-Coal_300_RC-11363,2048,630091,6059,.
Shanxi-Coal_300_RC-11379,2023,630091,6059,.
Shanxi-Coal_300_RC-11379,2028,630091,6059,.
Shanxi-Coal_300_RC-11379,2033,630091,6059,.
Shanxi-Coal_300_RC-11379,2038,630091,6059,.
Shanxi-Coal_300_RC-11379,2043,630091,6059,.
Shanxi-Coal_300_RC-11379,2048,630091,6059,.
Shanxi-Coal_300_RC-11395,2023,630091,6059,.
Shanxi-Coal_300_RC-11395,2028,630091,6059,.
Shanxi-Coal_300_RC-11395,2033,630091,6059,.
Shanxi-Coal_300_RC-11395,2038,630091,6059,.
Shanxi-Coal_300_RC-11395,2043,630091,6059,.
Shanxi-Coal_300_RC-11395,2048,630091,6059,.
Shanxi-Coal_300_RC-11411,2023,630091,6059,.
Shanxi-Coal_300_RC-11411,2028,630091,6059,.
Shanxi-Coal_300_RC-11411,2033,630091,6059,.
Shanxi-Coal_300_RC-11411,2038,630091,6059,.
Shanxi-Coal_300_RC-11411,2043,630091,6059,.
Shanxi-Coal_300_RC-11411,2048,630091,6059,.
Shanxi-Coal_300_RC-11427,2023,630091,6059,.
Shanxi-Coal_300_RC-11427,2028,630091,6059,.
Shanxi-Coal_300_RC-11427,2033,630091,6059,.
Shanxi-Coal_300_RC-11427,2038,630091,6059,.
Shanxi-Coal_300_RC-11427,2043,630091,6059,.
Shanxi-Coal_300_RC-11427,2048,630091,6059,.
Shanxi-Coal_600_DRY-11371,2023,591048,5423,.
Shanxi-Coal_600_DRY-11371,2028,591048,5423,.
Shanxi-Coal_600_DRY-11371,2033,591048,5423,.
Shanxi-Coal_600_DRY-11371,2038,591048,5423,.
Shanxi-Coal_600_DRY-11371,2043,591048,5423,.
Shanxi-Coal_600_DRY-11371,2048,591048,5423,.
Shanxi-Coal_600_DRY-11387,2023,591048,5423,.
Shanxi-Coal_600_DRY-11387,2028,591048,5423,.
Shanxi-Coal_600_DRY-11387,2033,591048,5423,.
Shanxi-Coal_600_DRY-11387,2038,591048,5423,.
Shanxi-Coal_600_DRY-11387,2043,591048,5423,.
Shanxi-Coal_600_DRY-11387,2048,591048,5423,.
Shanxi-Coal_600_DRY-11403,2023,591048,5423,.
Shanxi-Coal_600_DRY-11403,2028,591048,5423,.
Shanxi-Coal_600_DRY-11403,2033,591048,5423,.
Shanxi-Coal_600_DRY-11403,2038,591048,5423,.
Shanxi-Coal_600_DRY-11403,2043,591048,5423,.
Shanxi-Coal_600_DRY-11403,2048,591048,5423,.
Shanxi-Coal_600_DRY-11419,2023,591048,5423,.
Shanxi-Coal_600_DRY-11419,2028,591048,5423,.
Shanxi-Coal_600_DRY-11419,2033,591048,5423,.
Shanxi-Coal_600_DRY-11419,2038,591048,5423,.
Shanxi-Coal_600_DRY-11419,2043,591048,5423,.
Shanxi-Coal_600_DRY-11419,2048,591048,5423,.
Shanxi-Coal_600_DRY-11435,2023,591048,5423,.
Shanxi-Coal_600_DRY-11435,2028,591048,5423,.
Shanxi-Coal_600_DRY-11435,2033,591048,5423,.
Shanxi-Coal_600_DRY-11435,2038,591048,5423,.
Shanxi-Coal_600_DRY-11435,2043,591048,5423,.
Shanxi-Coal_600_DRY-11435,2048,591048,5423,.
Shanxi-Coal_600_RC-11361,2023,582951,5349,.
Shanxi-Coal_600_RC-11361,2028,582951,5349,.
Shanxi-Coal_600_RC-11361,2033,582951,5349,.
Shanxi-Coal_600_RC-11361,2038,582951,5349,.
Shanxi-Coal_600_RC-11361,2043,582951,5349,.
Shanxi-Coal_600_RC-11361,2048,582951,5349,.
Shanxi-Coal_600_RC-11377,2023,582951,5349,.
Shanxi-Coal_600_RC-11377,2028,582951,5349,.
Shanxi-Coal_600_RC-11377,2033,582951,5349,.
Shanxi-Coal_600_RC-11377,2038,582951,5349,.
Shanxi-Coal_600_RC-11377,2043,582951,5349,.
Shanxi-Coal_600_RC-11377,2048,582951,5349,.
Shanxi-Coal_600_RC-11393,2023,582951,5349,.
Shanxi-Coal_600_RC-11393,2028,582951,5349,.
Shanxi-Coal_600_RC-11393,2033,582951,5349,.
Shanxi-Coal_600_RC-11393,2038,582951,5349,.
Shanxi-Coal_600_RC-11393,2043,582951,5349,.
Shanxi-Coal_600_RC-11393,2048,582951,5349,.
Shanxi-Coal_600_RC-11409,2023,582951,5349,.
Shanxi-Coal_600_RC-11409,2028,582951,5349,.
Shanxi-Coal_600_RC-11409,2033,582951,5349,.
Shanxi-Coal_600_RC-11409,2038,582951,5349,.
Shanxi-Coal_600_RC-11409,2043,582951,5349,.
Shanxi-Coal_600_RC-11409,2048,582951,5349,.
Shanxi-Coal_600_RC-11425,2023,582951,5349,.
Shanxi-Coal_600_RC-11425,2028,582951,5349,.
Shanxi-Coal_600_RC-11425,2033,582951,5349,.
Shanxi-Coal_600_RC-11425,2038,582951,5349,.
Shanxi-Coal_600_RC-11425,2043,582951,5349,.
Shanxi-Coal_600_RC-11425,2048,582951,5349,.
Shanxi-Coal_IGCC_RC-11365,2023,1634880,15000,.
Shanxi-Coal_IGCC_RC-11365,2028,1634880,15000,.
Shanxi-Coal_IGCC_RC-11365,2033,1634880,15000,.
Shanxi-Coal_IGCC_RC-11365,2038,1634880,15000,.
Shanxi-Coal_IGCC_RC-11365,2043,1634880,15000,.
Shanxi-Coal_IGCC_RC-11365,2048,1634880,15000,.
Shanxi-Coal_IGCC_RC-11381,2023,1634880,15000,.
Shanxi-Coal_IGCC_RC-11381,2028,1634880,15000,.
Shanxi-Coal_IGCC_RC-11381,2033,1634880,15000,.
Shanxi-Coal_IGCC_RC-11381,2038,1634880,15000,.
Shanxi-Coal_IGCC_RC-11381,2043,1634880,15000,.
Shanxi-Coal_IGCC_RC-11381,2048,1634880,15000,.
Shanxi-Coal_IGCC_RC-11397,2023,1634880,15000,.
Shanxi-Coal_IGCC_RC-11397,2028,1634880,15000,.
Shanxi-Coal_IGCC_RC-11397,2033,1634880,15000,.
Shanxi-Coal_IGCC_RC-11397,2038,1634880,15000,.
Shanxi-Coal_IGCC_RC-11397,2043,1634880,15000,.
Shanxi-Coal_IGCC_RC-11397,2048,1634880,15000,.
Shanxi-Coal_IGCC_RC-11413,2023,1634880,15000,.
Shanxi-Coal_IGCC_RC-11413,2028,1634880,15000,.
Shanxi-Coal_IGCC_RC-11413,2033,1634880,15000,.
Shanxi-Coal_IGCC_RC-11413,2038,1634880,15000,.
Shanxi-Coal_IGCC_RC-11413,2043,1634880,15000,.
Shanxi-Coal_IGCC_RC-11413,2048,1634880,15000,.
Shanxi-Coal_IGCC_RC-11429,2023,1634880,15000,.
Shanxi-Coal_IGCC_RC-11429,2028,1634880,15000,.
Shanxi-Coal_IGCC_RC-11429,2033,1634880,15000,.
Shanxi-Coal_IGCC_RC-11429,2038,1634880,15000,.
Shanxi-Coal_IGCC_RC-11429,2043,1634880,15000,.
Shanxi-Coal_IGCC_RC-11429,2048,1634880,15000,.
Shanxi-Coal_Small_DRY-ep-225,1990,825714,16514,.
Shanxi-Coal_Small_DRY-ep-295,1990,825714,16514,.
Shanxi-Coal_Small_DRY-ep-342,1990,825714,16514,.
Shanxi-Coal_Small_DRY-ep-343,1990,825714,16514,.
Shanxi-Coal_Small_RC-ep-184,1990,774286,15486,.
Shanxi-Coal_Small_RC-ep-189,1990,774286,15486,.
Shanxi-Coal_Small_RC-ep-224,1990,774286,15486,.
Shanxi-Coal_Small_RC-ep-349,1990,774286,15486,.
Shanxi-Coal_Small_RC-ep-350,1990,774286,15486,.
Shanxi-Commercial_PV-110,2023,1500000,15000,.
Shanxi-Commercial_PV-110,2028,1500000,15000,.
Shanxi-Commercial_PV-110,2033,1500000,15000,.
Shanxi-Commercial_PV-110,2038,1500000,15000,.
Shanxi-Commercial_PV-110,2043,1500000,15000,.
Shanxi-Commercial_PV-110,2048,1500000,15000,.
Shanxi-Commercial_PV-111,2023,1500000,15000,.
Shanxi-Commercial_PV-111,2028,1500000,15000,.
Shanxi-Commercial_PV-111,2033,1500000,15000,.
Shanxi-Commercial_PV-111,2038,1500000,15000,.
Shanxi-Commercial_PV-111,2043,1500000,15000,.
Shanxi-Commercial_PV-111,2048,1500000,15000,.
Shanxi-Commercial_PV-112,2023,1500000,15000,.
Shanxi-Commercial_PV-112,2028,1500000,15000,.
Shanxi-Commercial_PV-112,2033,1500000,15000,.
Shanxi-Commercial_PV-112,2038,1500000,15000,.
Shanxi-Commercial_PV-112,2043,1500000,15000,.
Shanxi-Commercial_PV-112,2048,1500000,15000,.
Shanxi-Commercial_PV-113,2023,1500000,15000,.
Shanxi-Commercial_PV-113,2028,1500000,15000,.
Shanxi-Commercial_PV-113,2033,1500000,15000,.
Shanxi-Commercial_PV-113,2038,1500000,15000,.
Shanxi-Commercial_PV-113,2043,1500000,15000,.
Shanxi-Commercial_PV-113,2048,1500000,15000,.
Shanxi-Commercial_PV-114,2023,1500000,15000,.
Shanxi-Commercial_PV-114,2028,1500000,15000,.
Shanxi-Commercial_PV-114,2033,1500000,15000,.
Shanxi-Commercial_PV-114,2038,1500000,15000,.
Shanxi-Commercial_PV-114,2043,1500000,15000,.
Shanxi-Commercial_PV-114,2048,1500000,15000,.
Shanxi-EP_Coal_1000_DRY-ep-3015,2019,639939,11743,.
Shanxi-EP_Coal_1000_DRY-ep-3016,2019,639939,11743,.
Shanxi-EP_Coal_1000_DRY-ep-3017,2018,639939,11743,.
Shanxi-EP_Coal_1000_DRY-ep-3018,2018,639939,11743,.
Shanxi-EP_Coal_300_DRY-ep-226,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-227,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-228,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-229,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-232,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-233,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-240,2014,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-241,2014,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-242,2011,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-243,2011,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-244,2014,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-245,2014,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-246,2010,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-247,2009,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-248,2012,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-249,2012,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-250,2009,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-251,2009,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-252,2009,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-253,2009,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-258,2004,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-259,2004,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-260,2004,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-261,2004,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-262,2012,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-263,2012,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-264,2005,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-265,2005,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-266,2012,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-267,2011,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-270,2007,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-271,2006,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-272,2011,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-273,2010,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-274,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-275,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-276,2015,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-277,2012,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-278,2011,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-279,2010,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-280,2010,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-281,2005,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-282,2005,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-283,2006,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-284,2006,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-285,2005,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-286,2005,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-287,2014,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-288,2014,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-289,2013,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-290,2010,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-293,2011,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-294,2011,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-3019,2017,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-3020,2017,656686,12629,.
Shanxi-EP_Coal_300_DRY-ep-3021,2017,656686,12629,.
Shanxi-EP_Coal_300_OT-ep-291,1992,628457,12086,.
Shanxi-EP_Coal_300_OT-ep-292,1991,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-230,2000,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-231,2000,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-234,2001,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-235,2002,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-236,2001,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-237,2001,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-238,2001,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-239,2001,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-254,1999,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-255,1998,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-256,1997,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-257,1996,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-268,1999,628457,12086,.
Shanxi-EP_Coal_300_RC-ep-269,1998,628457,12086,.
Shanxi-EP_Coal_600_DRY-ep-185,2009,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-186,2009,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-187,2010,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-188,2010,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-190,2013,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-191,2013,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-192,2005,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-193,2005,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-194,2008,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-195,2008,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-196,2012,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-197,2011,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-200,2008,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-201,2008,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-202,2007,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-203,2006,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-206,2008,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-207,2007,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-208,2012,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-209,2011,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-212,2012,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-213,2012,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-214,2011,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-215,2011,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-216,2009,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-217,2009,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-218,2007,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-219,2007,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-3022,2017,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-3023,2017,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-3024,2017,625926,11486,.
Shanxi-EP_Coal_600_DRY-ep-3025,2017,625926,11486,.
Shanxi-EP_Coal_600_RC-ep-198,2006,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-199,2006,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-204,2005,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-205,2004,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-210,2007,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-211,2007,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-220,1993,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-221,1992,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-222,2005,572986,10514,.
Shanxi-EP_Coal_600_RC-ep-223,2005,572986,10514,.
Shanxi-EP_Gas_CCGT_RC-ep-182,1990,665600,12800,.
Shanxi-EP_Gas_CCGT_RC-ep-183,2015,665600,12800,.
Shanxi-EP_Gas_CCGT_RC-ep-340,1990,665600,12800,.
Shanxi-Gas_CCGT_RC-11367,2023,665600,6400,.
Shanxi-Gas_CCGT_RC-11367,2028,665600,6400,.
Shanxi-Gas_CCGT_RC-11367,2033,665600,6400,.
Shanxi-Gas_CCGT_RC-11367,2038,665600,6400,.
Shanxi-Gas_CCGT_RC-11367,2043,665600,6400,.
Shanxi-Gas_CCGT_RC-11367,2048,665600,6400,.
Shanxi-Gas_CCGT_RC-11383,2023,665600,6400,.
Shanxi-Gas_CCGT_RC-11383,2028,665600,6400,.
Shanxi-Gas_CCGT_RC-11383,2033,665600,6400,.
Shanxi-Gas_CCGT_RC-11383,2038,665600,6400,.
Shanxi-Gas_CCGT_RC-11383,2043,665600,6400,.
Shanxi-Gas_CCGT_RC-11383,2048,665600,6400,.
Shanxi-Gas_CCGT_RC-11399,2023,665600,6400,.
Shanxi-Gas_CCGT_RC-11399,2028,665600,6400,.
Shanxi-Gas_CCGT_RC-11399,2033,665600,6400,.
Shanxi-Gas_CCGT_RC-11399,2038,665600,6400,.
Shanxi-Gas_CCGT_RC-11399,2043,665600,6400,.
Shanxi-Gas_CCGT_RC-11399,2048,665600,6400,.
Shanxi-Gas_CCGT_RC-11415,2023,665600,6400,.
Shanxi-Gas_CCGT_RC-11415,2028,665600,6400,.
Shanxi-Gas_CCGT_RC-11415,2033,665600,6400,.
Shanxi-Gas_CCGT_RC-11415,2038,665600,6400,.
Shanxi-Gas_CCGT_RC-11415,2043,665600,6400,.
Shanxi-Gas_CCGT_RC-11415,2048,665600,6400,.
Shanxi-Gas_CCGT_RC-11431,2023,665600,6400,.
Shanxi-Gas_CCGT_RC-11431,2028,665600,6400,.
Shanxi-Gas_CCGT_RC-11431,2033,665600,6400,.
Shanxi-Gas_CCGT_RC-11431,2038,665600,6400,.
Shanxi-Gas_CCGT_RC-11431,2043,665600,6400,.
