gen_cost_scenario_id,technology_id,technology,year,overnight_cost,fixed_o_m,variable_o_m
28,401,Coal_100_OT,2048,774286,7743,5.00
28,401,Coal_100_OT,2049,774286,7743,5.00
28,401,Coal_100_OT,2050,774286,7743,5.00
28,401,Coal_100_OT,2052,774286,7743,5.00
28,401,Coal_100_OT,2053,774286,7743,5.00
28,401,Coal_100_OT,2054,774286,7743,5.00
28,401,Coal_100_OT,2055,774286,7743,5.00
28,401,Coal_100_OT,2056,774286,7743,5.00
28,401,Coal_100_OT,2057,774286,7743,5.00
28,401,Coal_100_OT,2058,774286,7743,5.00
28,401,Coal_100_OT,2059,774286,7743,5.00
28,401,Coal_100_OT,2060,774286,7743,5.00
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2022,1600000,16000,6.70
28,10,Biomass_IGCC,2020,2000000,20000,3.00
28,10,Biomass_IGCC,2021,2000000,20000,3.00
28,10,Biomass_IGCC,2022,2000000,20000,3.00
28,10,Biomass_IGCC,2023,2000000,20000,3.00
28,10,Biomass_IGCC,2024,2000000,20000,3.00
28,10,Biomass_IGCC,2025,2000000,20000,3.00
28,204,Coal_600_SEA,2030,534850,5349,5.00
28,204,Coal_600_SEA,2031,534850,5349,5.00
28,204,Coal_600_SEA,2032,534850,5349,5.00
28,204,Coal_600_SEA,2033,534850,5349,5.00
28,204,Coal_600_SEA,2034,534850,5349,5.00
28,204,Coal_600_SEA,2035,534850,5349,5.00
28,204,Coal_600_SEA,2036,534850,5349,5.00
28,204,Coal_600_SEA,2037,534850,5349,5.00
28,204,Coal_600_SEA,2038,534850,5349,5.00
28,204,Coal_600_SEA,2039,534850,5349,5.00
28,204,Coal_600_SEA,2040,534850,5349,5.00
28,204,Coal_600_SEA,2041,534850,5349,5.00
28,204,Coal_600_SEA,2042,534850,5349,5.00
28,204,Coal_600_SEA,2043,534850,5349,5.00
28,204,Coal_600_SEA,2044,534850,5349,5.00
28,204,Coal_600_SEA,2045,534850,5349,5.00
28,204,Coal_600_SEA,2046,534850,5349,5.00
28,204,Coal_600_SEA,2047,534850,5349,5.00
28,204,Coal_600_SEA,2048,534850,5349,5.00
28,204,Coal_600_SEA,2049,534850,5349,5.00
28,204,Coal_600_SEA,2050,534850,5349,5.00
28,204,Coal_600_SEA,2051,534850,5349,5.00
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2039,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2040,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2041,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2042,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2043,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2044,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2045,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2046,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2047,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2048,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2049,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2050,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2051,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2052,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2053,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2054,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2055,1600000,16000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2020,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2021,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2022,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2023,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2024,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2025,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2026,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2027,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2028,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2029,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2030,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2031,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2032,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2033,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2034,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2035,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2036,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2037,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2038,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2039,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2040,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2041,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2042,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2043,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2044,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2045,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2046,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2047,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2048,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2049,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2050,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2051,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2052,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2053,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2054,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2055,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2056,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2057,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2058,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2059,1500000,15000,6.70
28,69,Bio_Liquid_Steam_Turbine_Cogen,2060,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2020,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2021,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2022,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2023,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2024,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2025,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2026,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2027,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2028,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2029,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2030,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2031,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2032,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2033,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2034,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2035,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2036,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2037,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2038,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2039,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2040,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2041,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2042,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2043,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2044,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2045,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2046,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2047,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2048,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2049,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2050,1500000,15000,6.70
28,85,Nuclear_SMR,2054,3600000,36000,0.50
28,70,Bio_Solid_Steam_Turbine_Cogen,2051,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2052,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2053,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2054,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2055,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2056,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2057,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2058,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2059,1500000,15000,6.70
28,70,Bio_Solid_Steam_Turbine_Cogen,2060,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2020,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2021,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2022,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2023,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2024,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2025,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2026,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2027,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2028,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2029,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2030,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2031,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2032,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2033,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2034,1500000,15000,6.70
28,85,Nuclear_SMR,2020,3600000,36000,0.50
28,85,Nuclear_SMR,2021,3600000,36000,0.50
28,85,Nuclear_SMR,2022,3600000,36000,0.50
28,85,Nuclear_SMR,2023,3600000,36000,0.50
28,85,Nuclear_SMR,2024,3600000,36000,0.50
28,85,Nuclear_SMR,2025,3600000,36000,0.50
28,85,Nuclear_SMR,2026,3600000,36000,0.50
28,85,Nuclear_SMR,2027,3600000,36000,0.50
28,85,Nuclear_SMR,2028,3600000,36000,0.50
28,85,Nuclear_SMR,2029,3600000,36000,0.50
28,85,Nuclear_SMR,2030,3600000,36000,0.50
28,85,Nuclear_SMR,2031,3600000,36000,0.50
28,85,Nuclear_SMR,2032,3600000,36000,0.50
28,85,Nuclear_SMR,2033,3600000,36000,0.50
28,85,Nuclear_SMR,2034,3600000,36000,0.50
28,85,Nuclear_SMR,2035,3600000,36000,0.50
28,85,Nuclear_SMR,2036,3600000,36000,0.50
28,85,Nuclear_SMR,2037,3600000,36000,0.50
28,85,Nuclear_SMR,2038,3600000,36000,0.50
28,85,Nuclear_SMR,2039,3600000,36000,0.50
28,85,Nuclear_SMR,2040,3600000,36000,0.50
28,85,Nuclear_SMR,2041,3600000,36000,0.50
28,85,Nuclear_SMR,2042,3600000,36000,0.50
28,85,Nuclear_SMR,2043,3600000,36000,0.50
28,85,Nuclear_SMR,2044,3600000,36000,0.50
28,85,Nuclear_SMR,2045,3600000,36000,0.50
28,85,Nuclear_SMR,2046,3600000,36000,0.50
28,85,Nuclear_SMR,2047,3600000,36000,0.50
28,85,Nuclear_SMR,2048,3600000,36000,0.50
28,85,Nuclear_SMR,2049,3600000,36000,0.50
28,85,Nuclear_SMR,2050,3600000,36000,0.50
28,85,Nuclear_SMR,2051,3600000,36000,0.50
28,85,Nuclear_SMR,2052,3600000,36000,0.50
28,85,Nuclear_SMR,2053,3600000,36000,0.50
28,85,Nuclear_SMR,2055,3600000,36000,0.50
28,85,Nuclear_SMR,2056,3600000,36000,0.50
28,85,Nuclear_SMR,2057,3600000,36000,0.50
28,85,Nuclear_SMR,2058,3600000,36000,0.50
28,85,Nuclear_SMR,2059,3600000,36000,0.50
28,85,Nuclear_SMR,2060,3600000,36000,0.50
28,802,Gas_CCGT_RC,2036,640000,6400,2.00
28,803,Gas_CCGT_SEA,2036,640000,6400,2.00
28,801,Gas_CCGT_OT,2036,640000,6400,2.00
28,802,Gas_CCGT_RC,2060,640000,6400,2.00
28,803,Gas_CCGT_SEA,2060,640000,6400,2.00
28,801,Gas_CCGT_OT,2060,640000,6400,2.00
28,802,Gas_CCGT_RC,2059,640000,6400,2.00
28,803,Gas_CCGT_SEA,2059,640000,6400,2.00
28,801,Gas_CCGT_OT,2059,640000,6400,2.00
28,802,Gas_CCGT_RC,2058,640000,6400,2.00
28,803,Gas_CCGT_SEA,2058,640000,6400,2.00
28,801,Gas_CCGT_OT,2058,640000,6400,2.00
28,802,Gas_CCGT_RC,2057,640000,6400,2.00
28,803,Gas_CCGT_SEA,2057,640000,6400,2.00
28,801,Gas_CCGT_OT,2057,640000,6400,2.00
28,802,Gas_CCGT_RC,2056,640000,6400,2.00
28,803,Gas_CCGT_SEA,2056,640000,6400,2.00
28,801,Gas_CCGT_OT,2056,640000,6400,2.00
28,802,Gas_CCGT_RC,2055,640000,6400,2.00
28,803,Gas_CCGT_SEA,2055,640000,6400,2.00
28,801,Gas_CCGT_OT,2055,640000,6400,2.00
28,802,Gas_CCGT_RC,2054,640000,6400,2.00
28,803,Gas_CCGT_SEA,2054,640000,6400,2.00
28,801,Gas_CCGT_OT,2054,640000,6400,2.00
28,802,Gas_CCGT_RC,2053,640000,6400,2.00
28,803,Gas_CCGT_SEA,2053,640000,6400,2.00
28,801,Gas_CCGT_OT,2053,640000,6400,2.00
28,802,Gas_CCGT_RC,2052,640000,6400,2.00
28,803,Gas_CCGT_SEA,2052,640000,6400,2.00
28,801,Gas_CCGT_OT,2052,640000,6400,2.00
28,802,Gas_CCGT_RC,2051,640000,6400,2.00
28,803,Gas_CCGT_SEA,2051,640000,6400,2.00
28,801,Gas_CCGT_OT,2051,640000,6400,2.00
28,802,Gas_CCGT_RC,2050,640000,6400,2.00
28,803,Gas_CCGT_SEA,2050,640000,6400,2.00
28,801,Gas_CCGT_OT,2050,640000,6400,2.00
28,803,Gas_CCGT_SEA,2029,640000,6400,2.00
28,802,Gas_CCGT_RC,2029,640000,6400,2.00
28,801,Gas_CCGT_OT,2029,640000,6400,2.00
28,803,Gas_CCGT_SEA,2028,640000,6400,2.00
28,802,Gas_CCGT_RC,2028,640000,6400,2.00
28,801,Gas_CCGT_OT,2028,640000,6400,2.00
28,803,Gas_CCGT_SEA,2027,640000,6400,2.00
28,802,Gas_CCGT_RC,2027,640000,6400,2.00
28,801,Gas_CCGT_OT,2027,640000,6400,2.00
28,803,Gas_CCGT_SEA,2026,640000,6400,2.00
28,802,Gas_CCGT_RC,2026,640000,6400,2.00
28,801,Gas_CCGT_OT,2026,640000,6400,2.00
28,803,Gas_CCGT_SEA,2025,640000,6400,2.00
28,802,Gas_CCGT_RC,2025,640000,6400,2.00
28,801,Gas_CCGT_OT,2025,640000,6400,2.00
28,803,Gas_CCGT_SEA,2024,640000,6400,2.00
28,802,Gas_CCGT_RC,2024,640000,6400,2.00
28,801,Gas_CCGT_OT,2024,640000,6400,2.00
28,803,Gas_CCGT_SEA,2023,640000,6400,2.00
28,802,Gas_CCGT_RC,2023,640000,6400,2.00
28,801,Gas_CCGT_OT,2023,640000,6400,2.00
28,803,Gas_CCGT_SEA,2022,640000,6400,2.00
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2035,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2036,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2037,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2038,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2039,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2040,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2041,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2042,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2043,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2044,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2045,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2046,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2047,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2048,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2049,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2050,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2051,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2052,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2053,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2054,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2055,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2056,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2057,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2058,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2059,1500000,15000,6.70
28,79,Bio_Solid_Steam_Turbine_Cogen_CCS,2060,1500000,15000,6.70
28,105,Coal_1000_OT_CCS,2035,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2035,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2035,770507,7705,5.00
28,305,Coal_300_OT_CCS,2035,699694,6997,5.00
28,306,Coal_300_RC_CCS,2035,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2035,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2035,667011,6670,5.00
28,205,Coal_600_OT_CCS,2035,645926,6459,5.00
28,206,Coal_600_RC_CCS,2035,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2035,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2036,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2036,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2036,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2036,770507,7705,5.00
28,305,Coal_300_OT_CCS,2036,699694,6997,5.00
28,306,Coal_300_RC_CCS,2036,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2036,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2036,667011,6670,5.00
28,205,Coal_600_OT_CCS,2036,645926,6459,5.00
28,206,Coal_600_RC_CCS,2036,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2036,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2037,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2037,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2037,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2037,770507,7705,5.00
28,305,Coal_300_OT_CCS,2037,699694,6997,5.00
28,306,Coal_300_RC_CCS,2037,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2037,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2037,667011,6670,5.00
28,205,Coal_600_OT_CCS,2037,645926,6459,5.00
28,206,Coal_600_RC_CCS,2037,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2037,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2038,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2038,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2038,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2038,770507,7705,5.00
28,305,Coal_300_OT_CCS,2038,699694,6997,5.00
28,306,Coal_300_RC_CCS,2038,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2038,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2038,667011,6670,5.00
28,205,Coal_600_OT_CCS,2038,645926,6459,5.00
28,206,Coal_600_RC_CCS,2038,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2038,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2039,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2039,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2039,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2039,770507,7705,5.00
28,305,Coal_300_OT_CCS,2039,699694,6997,5.00
28,306,Coal_300_RC_CCS,2039,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2039,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2039,667011,6670,5.00
28,205,Coal_600_OT_CCS,2039,645926,6459,5.00
28,206,Coal_600_RC_CCS,2039,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2039,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2040,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2040,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2040,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2040,770507,7705,5.00
28,305,Coal_300_OT_CCS,2040,699694,6997,5.00
28,306,Coal_300_RC_CCS,2040,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2040,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2040,667011,6670,5.00
28,205,Coal_600_OT_CCS,2040,645926,6459,5.00
28,206,Coal_600_RC_CCS,2040,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2040,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2041,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2041,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2041,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2041,770507,7705,5.00
28,305,Coal_300_OT_CCS,2041,699694,6997,5.00
28,306,Coal_300_RC_CCS,2041,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2041,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2041,667011,6670,5.00
28,205,Coal_600_OT_CCS,2041,645926,6459,5.00
28,206,Coal_600_RC_CCS,2041,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2041,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2042,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2042,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2042,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2042,770507,7705,5.00
28,305,Coal_300_OT_CCS,2042,699694,6997,5.00
28,306,Coal_300_RC_CCS,2042,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2042,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2042,667011,6670,5.00
28,205,Coal_600_OT_CCS,2042,645926,6459,5.00
28,206,Coal_600_RC_CCS,2042,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2042,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2043,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2043,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2043,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2043,770507,7705,5.00
28,305,Coal_300_OT_CCS,2043,699694,6997,5.00
28,306,Coal_300_RC_CCS,2043,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2043,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2043,667011,6670,5.00
28,205,Coal_600_OT_CCS,2043,645926,6459,5.00
28,701,Gas_Combustion_Turbine_RC,2050,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2029,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2028,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2027,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2026,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2025,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2024,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2023,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2022,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2021,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2039,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2038,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2037,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2036,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2035,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2034,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2033,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2032,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2031,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2049,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2048,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2047,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2046,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2045,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2044,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2043,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2042,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2041,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2020,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2030,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2040,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2060,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2059,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2058,465714,4657,2.00
